sys_sch,SystemId,SystemName,SchoolId,SchoolName,Grade14,Achievement14E,Progress14E,Gap14E,Challenge14E,CCRPIScore14E,performance14_1E,performance14_2E,performance14_3E,performance14_4E,performance14_9E,performance14_10E,Achievement13E,Progress13E,Gap13E,Challenge13E,CCRPIScore13E,performance13_1E,performance13_2E,performance13_3E,performance13_4E,Achievement12E,Progress12E,Gap12E,Challenge12E,CCRPIScore12E,performance12_1E,performance12_2E,performance12_3E,performance12_4E,Achievement14H,Progress14H,Gap14H,Challenge14H,CCRPIScore14H,performance14_2H,performance14_3H,performance14_6H,performance14_7H,performance14_11H,performance14_12H,performance14_17H,Achievement13H,Progress13H,Gap13H,Challenge13H,CCRPIScore13H,performance13_2H,performance13_3H,performance13_6H,performance13_7H,Achievement12H,Progress12H,Gap12H,Challenge12H,CCRPIScore12H,performance12_2H,performance12_6H,performance12_7H,Achievement14M,Progress14M,Gap14M,Challenge14M,CCRPIScore14M,performance14_1M,performance14_2M,performance14_3M,performance14_4M,performance14_9M,Achievement13M,Progress13M,Gap13M,Challenge13M,CCRPIScore13M,performance13_1M,performance13_2M,performance13_3M,performance13_4M,Achievement12M,Progress12M,Gap12M,Challenge12M,CCRPIScore12M,performance12_1M,performance12_2M,performance12_3M,performance12_4M,SingleScore14,SingleScore13,SingleScore12,enrollment_count,enroll_percent_asian,enroll_percent_native,enroll_percent_black,enroll_percent_hispanic,enroll_percent_multiracial,enroll_percent_white,enroll_percent_ed,enroll_percent_swd,enroll_percent_lep,Grades,Phone_Number,Street,City,State,Zip_Code,enroll_E_12,enroll_H_12,enroll_M_12,total_enroll12,E_pct_12,M_pct_12,H_pct_12,enroll_E_13,enroll_H_13,enroll_M_13,total_enroll13,E_pct_13,M_pct_13,H_pct_13,enroll_E_14,enroll_H_14,enroll_M_14,total_enroll14,E_pct_14,M_pct_14,H_pct_14,Grade13,Grade12
745105,745,Thomaston-Upson County,105,Upson-Lee South Elementary,C,46.1,NA,5,2.8,70.9,89.8,96.1,84.2,77.5,59.4,,45.9,,9,5.2,78.4,91.5,97.5,83.3,81.2,46.8,,5,6.3,75.4,90.8,95.3,79,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.9000015258789,78.4000015258789,75.4000015258789,1264,0,0,35,4,5,56,76,13.3999996185303,2,K-3,(706) 647-7516,172 Knight Trl,Thomaston,GA,30286,1350,,,1350,1,,,1344,,,1344,1,,,1352,,,1352,1,,,C,C
745195,745,Thomaston-Upson County,195,Upson-Lee High School,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6,14.4,8.7,1.5,65.2,89.3,26.3,72.7,74.9,57.7,46.1,69.8,38.9,13.1,6.3,0.4,58.7,84.7,22.5,63.7,66.1,40.3,14,11.3,1.1,66.7,86.3,64.2,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.1999969482422,58.7000007629395,66.6999969482422,1278,1,0,36,2,2,59,63,10.6000003814697,1,9-12,(706) 647-8171,268 Knight Trl,Thomaston,GA,30286,,1408,,1408,,,1,,1339,,1339,,,1,,1344,,1344,,,1,F,D
745295,745,Thomaston-Upson County,295,Upson-Lee North Elementary School,C,48.3,16,7,3.8,75.1,91.1,94.3,92.3,85.9,,62.4,48,16.1,7,7.3,78.4,94.2,94.2,91.8,83.7,49.8,17.1,5,6.2,78.1,93.3,94.1,88.8,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0999984741211,78.4000015258789,78.0999984741211,617,1,0,32,3,4,60,72,14.6000003814697,1,4-5,(706) 647-3632,334 Knight Trl,Thomaston,GA,30286,735,,,735,1,,,689,,,689,1,,,645,,,645,1,,,C,C
745395,745,Thomaston-Upson County,395,Upson-Lee Middle School,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.7,15.1,6,3.7,74.5,93.3,96.3,87,80.5,79.1,49.6,15.5,8,5.2,78.3,92,96.5,86.6,80.5,45.1,16,10,3.6,74.7,92,94.4,83.9,77.6,74.5,78.3000030517578,74.6999969482422,1053,0,0,35,3,3,59,72,10,1,6-8,(706) 647-6256,101 Holston Dr,Thomaston,GA,30286,,,1147,1147,,1,,,,1093,1093,,1,,,,1109,1109,,1,,C,C
746100,746,Walker County,100,Rock Spring Elementary School,C,51.6,16.1,7,4.8,79.5,92.1,93.9,90.3,89,81.6,77.4,51,17.5,9,7,84.5,94.8,96.4,91.7,89.5,46.6,15.9,8,4.8,75.3,94.5,97.3,83.6,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.5,84.5,75.3000030517578,388,1,0,1,2,2,95,63,17.2999992370605,1,K-5,(706) 764-1383,372 Highway 95,Rock Spring,GA,30739,434,,,434,1,,,442,,,442,1,,,438,,,438,1,,,B,C
746106,746,Walker County,106,Chattanooga Valley Middle School,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5,17.6,9,7.4,86.5,94.8,97.9,92.6,89,81,52.7,18.3,9,6.7,86.7,93.8,97.7,90.1,91.6,52.9,18,10,6.5,87.4,95.8,97.2,90.9,92.7,86.5,86.6999969482422,87.4000015258789,519,1,0,6,2,4,87,70,20.2000007629395,0,6-8,(706) 820-0735,847 Allgood Rd,Flintstone,GA,30725,,,565,565,,1,,,,575,575,,1,,,,551,551,,1,,B,B
746114,746,Walker County,114,Saddle Ridge Elementary and Middle School,D,45.8,11.5,1,2.3,60.6,87.5,96.3,76.3,73.8,64,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.4,15.2,5,6.8,75.4,94.4,98.1,90.3,79.8,73,,,,,,,,,,,,,,,,,,,69.4000015258789,,,458,1,0,2,2,4,91,68,15.1000003814697,0,K-8,(706) 375-1219,9858 N Highway 27,Rock Spring,GA,30739,,,,,,,,,,,,,,,211,,311,522,0.40421000123024,0.595790028572083,,A,A
746180,746,Walker County,180,LaFayette Middle School,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.2,15.8,7,6.6,79.6,95.7,97.9,91.6,85.6,81.3,49.7,16.8,9,7.3,82.8,94.5,97.7,91.2,87.7,50,18.2,12,7.6,87.8,96.3,98.3,93.3,87.1,79.5999984741211,82.8000030517578,87.8000030517578,692,1,0,5,2,4,87,70,18.7999992370605,0,6-8,(706) 638-6440,419 Roadrunner Blvd,La Fayette,GA,30728,,,991,991,,1,,,,957,957,,1,,,,733,733,,1,,B,B
746190,746,Walker County,190,Ridgeland High School,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2,14.3,7.5,4.6,66.6,87.4,37.2,82.8,70.1,37.7,24.6,69.5,41.1,15.3,7.5,4,67.9,86.4,38.3,72.4,73.1,41.9,17.2,13.8,2.4,75.3,87.8,71,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.5999984741211,67.9000015258789,75.3000030517578,1325,0,0,9,3,4,84,71,17,0,9-12,(706) 820-9361,2478 Happy Valley Rd,Rossville,GA,30741,,1386,,1386,,,1,,1365,,1365,,,1,,1398,,1398,,,1,D,C
746194,746,Walker County,194,Rossville Elementary School,D,45,17.2,1,3.7,66.9,84,93.8,73.2,76.4,49.4,74.3,43.1,15.5,4,6.9,69.5,92.8,98.1,75.8,80.7,46,14.6,6,8.7,75.3,95.5,97.5,86.5,83.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.9000015258789,69.5,75.3000030517578,515,0,0,12,5,6,77,90,15.8999996185303,4,K-5,(706) 866-5901,1250 Wilson Rd,Rossville,GA,30741,583,,,583,1,,,600,,,600,1,,,608,,,608,1,,,D,C
746195,746,Walker County,195,Gilbert Elementary School,B,48.2,18,12,8.4,86.6,90.8,96.1,81.6,85.4,72.1,65.2,45.5,18.1,4,5.3,72.9,87.1,97,81.7,81.1,45.3,16.1,3,6.9,71.3,90,94.7,79.9,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.5999984741211,72.9000015258789,71.3000030517578,429,0,0,3,2,5,90,89,12.3999996185303,0,K-5,(706) 638-2432,87 S Burnt Mill Rd,La Fayette,GA,30728,505,,,505,1,,,468,,,468,1,,,486,,,486,1,,,C,C
746198,746,Walker County,198,LaFayette High School,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.3,14.3,6.3,5,69.9,91.1,47.1,76.1,63.6,61.2,28.2,88.2,44.1,15.1,10,5.4,74.6,93.3,35.6,78.9,69.4,42.6,15.5,11.3,5.7,75.1,93.2,80.9,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.9000015258789,74.5999984741211,75.0999984741211,1239,0,0,6,1,3,90,63,14.5,0,9-12,(706) 638-2342,5178 Round Pond Rd,La Fayette,GA,30728,,1197,,1197,,,1,,1185,,1185,,,1,,1300,,1300,,,1,C,C
746199,746,Walker County,199,Cherokee Ridge Elementary,C,48.2,17.5,5,4.1,74.8,88.3,97,85,78.7,67.7,73.3,49.5,17.7,4,7.9,79.1,90.3,96.4,87.2,84.8,49.5,18.7,13,8,89.2,95,97.6,91.1,85.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.8000030517578,79.0999984741211,89.1999969482422,639,0,0,5,3,3,89,80,12.3999996185303,0,K-5,(706) 375-9831,2423 Johnson Rd,Chickamauga,GA,30707,819,,,819,1,,,795,,,795,1,,,683,,,683,1,,,C,B
746200,746,Walker County,200,North LaFayette Elementary School,C,51,16.1,7,5.4,79.5,93.3,97.6,83.3,86.6,66.2,85.9,49.3,14.9,7,6.3,77.5,93.6,98.7,84.6,88.8,51.3,17.1,9,5.6,83,97.3,97.3,88.2,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.5,77.5,83,473,0,0,4,4,5,86,63,9.30000019073486,2,K-5,(706) 638-1869,610 N Duke St,La Fayette,GA,30728,528,,,528,1,,,527,,,527,1,,,520,,,520,1,,,C,B
7462052,746,Walker County,2052,Fairyland Elementary School,A,57.6,20.3,14,4.3,96.2,96,100,97,96,83.8,93.5,56.3,16.7,12,4.7,89.7,98.1,100,93.5,96.3,55.7,19.2,11,3.6,89.5,99.2,100,95.9,94.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.1999969482422,89.6999969482422,89.5,206,1,0,0,0,2,97,29,6.30000019073486,0,K-5,(706) 820-1171,1306 Lula Lake Rd,Lookout Mountain,GA,30750,242,,,242,1,,,219,,,219,1,,,214,,,214,1,,,B,B
7462056,746,Walker County,2056,Naomi Elementary School,C,45,17.3,10,4.9,77.2,90.5,96.1,69.8,80.4,65.5,50,42.2,14.9,1,4.2,62.3,81.9,88.7,67.8,78.5,49.5,17.4,7,6.6,80.5,91.4,95.4,79.3,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.1999969482422,62.2999992370605,80.5,380,0,0,3,2,4,91,87,9.5,1,K-5,(706) 638-2443,4038 E Highway 136,La Fayette,GA,30728,453,,,453,1,,,473,,,473,1,,,430,,,430,1,,,D,B
746206,746,Walker County,206,Rossville Middle School,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.3,15.6,9,6.1,78,91.7,95.8,85.2,78.2,73.4,45.7,15.3,9,4.9,74.9,88.4,94.8,83.5,76.6,45,14.8,6,3.5,69.3,88.3,92.2,77.9,73.8,78,74.9000015258789,69.3000030517578,593,0,0,7,4,4,84,88,16.8999996185303,1,6-8,(706) 820-0638,316 Bull Dog Trl,Rossville,GA,30741,,,721,721,,1,,,,739,739,,1,,,,678,678,,1,,C,D
7464050,746,Walker County,4050,Chattanooga Valley Elementary School,A,54.1,17.6,12,7.1,90.8,96,98.8,89.7,91.3,77.8,75,47.6,13.7,10,7.4,78.7,93.1,96.9,90.3,90.8,47.8,14.7,7,6.8,76.3,93.5,95.7,88,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.8000030517578,78.6999969482422,76.3000030517578,562,0,0,4,3,6,87,69,8.19999980926514,1,K-5,(706) 820-2511,3420 Chattanooga Valley Rd,Flintstone,GA,30725,654,,,654,1,,,644,,,644,1,,,602,,,602,1,,,C,C
7465052,746,Walker County,5052,Stone Creek Elementary School,C,46.6,18,7,8.2,79.8,92.3,97.6,88,82.6,57.1,65.3,49.5,17.3,6,6.6,79.4,92.1,95.1,84.2,87.2,49.4,19.1,10,8,86.5,94.3,98.1,88.7,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.8000030517578,79.4000015258789,86.5,446,0,0,6,4,5,84,82,12.6000003814697,2,K-5,(706) 866-3600,1600 Happy Valley Rd,Rossville,GA,30741,480,,,480,1,,,474,,,474,1,,,502,,,502,1,,,C,B
747101,747,Walton County,101,Atha Road Elementary School,B,51,15.9,7,6.6,80.5,94.1,95.6,90.3,85.9,69.5,73.5,49.6,17.2,11,6.9,84.7,93.4,96,93.1,85.3,46.6,18.3,12,3.7,80.6,91.7,94.5,88,79.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5,84.6999969482422,80.5999984741211,756,1,0,26,7,5,60,62,11,1,K-5,(770) 266-5995,821 H D Atha Rd,Monroe,GA,30655,822,,,822,1,,,844,,,844,1,,,844,,,844,1,,,B,B
747102,747,Walton County,102,Youth Middle School,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.1,16.8,8,3.1,81,95.5,97.4,90.8,88.3,84.1,52,16.8,7,2,77.8,92.9,96.1,90.3,83.3,51.1,16.8,7,4.5,79.4,95.1,96.8,91.9,84,81,77.8000030517578,79.4000015258789,1066,0,0,17,3,2,77,48,9.89999961853027,0,6-8,(770) 466-6849,1804 Highway 81,Loganville,GA,30052,,,1177,1177,,1,,,,1159,1159,,1,,,,1136,1136,,1,,C,C
747105,747,Walton County,105,Monroe Elementary,D,45.5,15.5,0,3,64,84.2,90.6,81.5,76.1,46.9,59.8,47.5,16.1,12,4.6,80.2,88.3,92.1,88.2,78.9,43.3,14.7,9,4.3,71.3,90.2,89.8,79,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,80.1999969482422,71.3000030517578,651,6,0,44,7,2,41,78,11.6999998092651,9,K-5,(770) 207-3205,140 Dillard Dr,Monroe,GA,30656,767,,,767,1,,,756,,,756,1,,,732,,,732,1,,,B,C
747108,747,Walton County,108,Sharon Elementary School,B,55.7,16,11,4.4,87.1,97.9,98.7,96,96,81.8,88.2,55,16.2,10,4.5,85.7,96.2,97.3,92.5,91.4,54.6,16.6,11,4.4,86.6,97.6,98.4,93.9,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0999984741211,85.6999969482422,86.5999984741211,740,1,0,5,6,3,85,37,7.19999980926514,2,K-5,(678) 684-2850,2700 White Rd,Loganville,GA,30052,791,,,791,1,,,774,,,774,1,,,791,,,791,1,,,B,B
747111,747,Walton County,111,Walnut Grove High School,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,14.9,8.7,3.1,71.7,95.7,41,88.1,81.8,46.6,34.1,78.3,46.2,17.4,11.3,4,78.9,,41,85.1,86.8,45.5,15.9,12.5,2,75.9,90.9,85.4,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.6999969482422,78.9000015258789,75.9000015258789,1265,0,0,14,4,2,79,40,8.19999980926514,0,9-12,(678) 507-3900,4863 Guthrie Cemetery Rd,Loganville,GA,30052,,1256,,1256,,,1,,1284,,1284,,,1,,1324,,1324,,,1,C,C
747112,747,Walton County,112,Harmony Elementary School,D,44.4,15.3,0,4.8,64.5,82.3,89.7,80.2,72.8,42.2,58.7,44.3,17.1,11,5.6,78,87.6,92.1,86.7,76.8,40.8,17.8,4,0.5,63.1,86.6,87.5,79,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5,78,63.0999984741211,747,1,0,49,3,2,44,83,8.80000019073486,2,K-5,(770) 267-6574,934 Harmony Church Rd Ne,Monroe,GA,30655,822,,,822,1,,,819,,,819,1,,,866,,,866,1,,,C,D
747176,747,Walton County,176,Bay Creek Elementary School,C,53.4,14.6,8,3.5,79.5,93.3,98.2,91.5,87.7,76.2,78,53.1,15.6,10,4.5,83.2,95.3,98.7,94.2,89.4,50.9,14.5,7,3.3,75.7,94.9,96.6,91.8,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.5,83.1999969482422,75.6999969482422,798,1,0,9,13,3,74,41,9.80000019073486,7,K-5,(770) 466-2271,100 Homer Moon Rd,Loganville,GA,30052,792,,,792,1,,,819,,,819,1,,,867,,,867,1,,,B,C
747191,747,Walton County,191,Loganville Elementary School,D,48.3,14.2,4,2.8,69.3,90.7,96.6,84.1,82.4,63.2,73.9,48.5,18.2,6,4.7,77.4,94.1,97.8,86.1,84.3,49.9,18.3,5,4.3,77.5,92.2,95.9,86.2,88.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.3000030517578,77.4000015258789,77.5,572,3,1,34,5,3,54,59,9.39999961853027,2,K-5,(770) 466-4834,4303 Lawrenceville Rd,Loganville,GA,30052,614,,,614,1,,,597,,,597,1,,,646,,,646,1,,,C,C
747193,747,Walton County,193,Carver Middle School,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6,14.5,5,2.2,66.3,91.8,94.7,83.9,69.4,73.7,43.6,16.1,8,3.5,71.2,91.3,94.5,85.2,66.5,41.9,14.6,12,1.4,69.9,91.6,93.1,79.6,65.4,66.3000030517578,71.1999969482422,69.9000015258789,1000,2,0,38,3,2,54,71,13.1000003814697,2,6-8,(770) 267-6000,1095 Good Hope Rd,Monroe,GA,30655,,,1045,1045,,1,,,,1052,1052,,1,,,,1088,1088,,1,,C,D
747195,747,Walton County,195,Walnut Grove Elementary School,C,50.9,13.6,5,3.7,73.2,93.2,97.2,88.8,88,67.4,77.1,53.8,17.6,14,5.9,91.3,95.1,99.1,95.6,94.2,47.1,15.1,7,5.3,74.5,95.6,97.4,91.3,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.1999969482422,91.3000030517578,74.5,511,0,0,4,4,2,89,51,15.5,1,K-5,(770) 784-0023,460 Highway 81 Sw,Covington,GA,30014,538,,,538,1,,,519,,,519,1,,,581,,,581,1,,,A,C
747199,747,Walton County,199,Loganville High School,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.9,15,8.7,3.8,74.4,97.5,45.2,82.1,87.9,56.2,38,87.1,47.5,16.9,6.3,4.1,74.8,,43.6,83.6,88.4,48.1,17,11.3,3.9,80.3,91.4,89,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.4000015258789,74.8000030517578,80.3000030517578,1467,1,0,15,5,3,76,36,9.30000019073486,0,9-12,(678) 684-2880,3305 Highway 78,Loganville,GA,30052,,1538,,1538,,,1,,1559,,1559,,,1,,1562,,1562,,,1,C,B
747202,747,Walton County,202,Youth Elementary School,B,56.4,18,10,5,89.4,97,99.4,96.7,93.1,81.6,87.1,55.9,19.3,11,4.5,90.7,97.5,99.4,96.1,95.8,56.4,18,11,4.3,89.7,99.4,99.7,96.2,95.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.4000015258789,90.6999969482422,89.6999969482422,741,1,0,6,5,2,85,39,9,2,K-5,(770) 554-0172,4009 Center Hill Church Rd,Loganville,GA,30052,752,,,752,1,,,773,,,773,1,,,776,,,776,1,,,A,B
747205,747,Walton County,205,Monroe Area High School,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.1,16.1,5,2.2,63.4,93.8,31.7,58,66.1,43.2,39.2,72,39.7,18.6,8.7,4.3,71.3,84.4,32.6,81.5,73.1,38.4,18.1,6.3,1.7,64.5,82.9,68.3,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.4000015258789,71.3000030517578,64.5,1109,3,1,33,4,3,56,61,10.3999996185303,1,9-12,(770) 266-4599,300 Double Springs Church Rd,Monroe,GA,30656,,1195,,1195,,,1,,1201,,1201,,,1,,1199,,1199,,,1,C,D
7472052,747,Walton County,2052,Walker Park Elementary School,B,50.6,16,10,4.8,81.4,93.1,96,91.1,88.1,67,74.7,51.4,17.9,12,5.3,86.6,92.6,94.7,90.7,87.5,46.2,15.3,4,3.7,69.2,92.3,93.5,86.1,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.4000015258789,86.5999984741211,69.1999969482422,699,1,0,19,6,3,70,52,9.19999980926514,3,K-5,(770) 267-8311,333 Carl Davis Rd Nw,Monroe,GA,30656,775,,,775,1,,,753,,,753,1,,,752,,,752,1,,,B,D
747291,747,Walton County,291,Loganville Middle School,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.1,16.5,11,4.1,86.7,96.3,98.5,94.5,91.5,87.5,52.8,16.7,9,4,82.5,97.1,98.1,95.3,87.8,51.8,16.1,13,4.3,85.2,96.6,98.3,94.3,87,86.6999969482422,82.5,85.1999969482422,1124,2,1,15,6,3,73,40,9.19999980926514,1,6-8,(678) 684-2960,152 Clark Mccullers Dr,Loganville,GA,30052,,,1209,1209,,1,,,,1197,1197,,1,,,,1208,1208,,1,,B,B
748195,748,Ware County,195,Ware County High School,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.6,16.4,10,5,79,93.8,47.8,93.4,76.8,61.6,31.4,85.6,45.7,16.4,7.5,6.4,76,90.7,42.6,72.9,69.7,46.3,17.1,13.8,6.2,83.4,92.1,56.3,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,76,83.4000015258789,1514,1,0,35,5,3,55,60,14.3000001907349,2,9-12,(912) 287-2351,700 Victory Dr,Waycross,GA,31503,,1628,,1628,,,1,,1652,,1652,,,1,,1627,,1627,,,1,C,B
748196,748,Ware County,196,Williams Heights Elementary School,B,53.1,16.7,10,7.8,87.6,97.6,98.1,93.9,92,67.6,77.6,55.2,16.2,10,7.4,88.8,98,98.5,94.5,93.5,54.6,18,12,6.8,91.4,100,100,98.5,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.5999984741211,88.8000030517578,91.4000015258789,481,3,0,40,6,7,44,65,8.30000019073486,3,K-5,(912) 287-2399,705 Dewey St,Waycross,GA,31501,531,,,531,1,,,534,,,534,1,,,553,,,553,1,,,B,A
748295,748,Ware County,295,Waycross Middle School,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.3,15,11,7.4,81.7,94.7,96.2,89.9,87.9,76.2,49.3,15.6,5,7.1,77,95.9,97.9,89.1,83.5,49.2,15.7,9,7.6,81.5,96.2,98.7,90.1,83.9,81.6999969482422,77,81.5,579,1,0,48,4,4,44,67,19.5,2,6-8,(912) 287-2333,700 Central Ave,Waycross,GA,31501,,,654,654,,1,,,,660,660,,1,,,,655,655,,1,,C,B
748296,748,Ware County,296,Center Elementary School,A,54.6,16.5,12,8,91.1,97.1,99,98.5,92.7,72.2,74.6,53.9,18.9,15,8.4,96.2,97.1,97.6,95.2,96.2,49.8,20.8,15,8.5,94.1,94.5,96.3,93.1,87.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0999984741211,96.1999969482422,94.0999984741211,466,2,0,50,6,4,39,77,9.19999980926514,2,K-5,(912) 287-2366,2114 Dorothy St,Waycross,GA,31501,572,,,572,1,,,554,,,554,1,,,559,,,559,1,,,A,A
7483050,748,Ware County,3050,Memorial Drive Elementary School,A,51.1,18.6,13,10,92.7,95.8,98.8,96.4,89.8,70.9,70.8,48.5,16.6,7,9.6,81.7,93.5,94.7,91.1,84.9,47.8,18.6,6,8.7,81.1,95.8,96.4,91.6,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.6999969482422,81.6999969482422,81.0999984741211,389,1,0,39,4,3,53,81,14.1000003814697,1,K-5,(912) 287-2327,2580 Ambrose St,Waycross,GA,31503,477,,,477,1,,,482,,,482,1,,,460,,,460,1,,,B,B
7483052,748,Ware County,3052,Waresboro Elementary School,A,53.4,17.9,13,8.9,93.2,97.3,99.3,98.6,94.6,78.7,79.1,50.7,18.2,8,8.3,85.2,96.4,97.1,89.1,87,48.7,17.9,13,7.8,87.4,96.6,96.1,94.4,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.1999969482422,85.1999969482422,87.4000015258789,416,0,0,30,8,4,58,82,9.39999961853027,7,K-5,(912) 287-2393,3379 W Church St,Waycross,GA,31503,520,,,520,1,,,482,,,482,1,,,495,,,495,1,,,B,B
748395,748,Ware County,395,Ware County Middle School,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.6,16,9,5.7,84.3,96.7,98.1,91.8,89.2,81.7,53,17.2,12,7.5,89.7,97.4,98.4,91.8,90.3,50.7,17.5,14,5.2,87.4,95,96.6,90.8,85,84.3000030517578,89.6999969482422,87.4000015258789,730,0,0,27,8,3,61,71,13.8000001907349,3,6-8,(912) 287-2341,2301 Cherokee St,Waycross,GA,31503,,,829,829,,1,,,,806,806,,1,,,,810,810,,1,,B,B
748396,748,Ware County,396,Ruskin Elementary School,B,48.6,19,8,8,83.6,88.7,96.8,91.4,86.1,46.9,65.5,47.7,18.4,10,10,86.1,92.7,95.3,88,81.2,44.8,18.8,7,8.9,79.5,93.4,91.8,87.4,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.5999984741211,86.0999984741211,79.5,445,0,0,31,11,7,51,87,8.5,6,K-5,(912) 287-2325,3550 Valdosta Hwy,Waycross,GA,31503,597,,,597,1,,,542,,,542,1,,,559,,,559,1,,,B,C
